idx,name,caption,method,crop_w,crop_h,box_px,feed,parsed,iou,gate,sr_ms,vlm_ms,raw
267,0000287_02401_d_0000771,The black cars are driving through the ornate gate.,native,400,400,91.8,1024,1,0.9231,1,0.0,301.7,41 38 61 63
267,0000287_02401_d_0000771,The black cars are driving through the ornate gate.,bicubic,400,400,91.8,1024,1,0.9231,1,0.0,625.5,41 38 61 63
267,0000287_02401_d_0000771,The black cars are driving through the ornate gate.,lanczos,400,400,91.8,1024,1,0.9231,1,0.0,631.3,41 38 61 63
267,0000287_02401_d_0000771,The black cars are driving through the ornate gate.,swin2sr,400,400,91.8,1024,1,1.0,1,1301.7,627.5,41 38 61 62
268,0000249_02900_d_0000009,The green buses on the road.,native,400,400,48.6,1024,1,0.8182,1,0.0,299.5,46 46 56 61
268,0000249_02900_d_0000009,The green buses on the road.,bicubic,400,400,48.6,1024,1,1.0,1,0.0,625.4,45 47 56 60
268,0000249_02900_d_0000009,The green buses on the road.,lanczos,400,400,48.6,1024,1,0.9,1,0.0,631.8,45 46 56 60
268,0000249_02900_d_0000009,The green buses on the road.,swin2sr,400,400,48.6,1024,1,0.9,1,1309.0,650.2,45 46 56 60
269,0000242_05059_d_0000015,The red cars parked along the side of the street.,native,400,400,28.8,1024,1,0.6667,1,0.0,309.9,48 47 54 53
269,0000242_05059_d_0000015,The red cars parked along the side of the street.,bicubic,400,400,28.8,1024,1,0.75,1,0.0,629.7,47 48 54 52
269,0000242_05059_d_0000015,The red cars parked along the side of the street.,lanczos,400,400,28.8,1024,1,0.75,1,0.0,633.3,47 48 54 52
269,0000242_05059_d_0000015,The red cars parked along the side of the street.,swin2sr,400,400,28.8,1024,1,0.75,1,1305.9,628.7,47 48 54 52
270,0000244_05400_d_0000012,The black cars travel along the road.,native,400,400,19.2,1024,1,0.0,0,0.0,318.2,44 42 47 47
270,0000244_05400_d_0000012,The black cars travel along the road.,bicubic,400,400,19.2,1024,1,0.75,1,0.0,677.4,48 57 53 62
270,0000244_05400_d_0000012,The black cars travel along the road.,lanczos,400,400,19.2,1024,1,0.75,1,0.0,627.9,48 57 53 62
270,0000244_05400_d_0000012,The black cars travel along the road.,swin2sr,400,400,19.2,1024,1,0.75,1,1309.5,632.4,48 57 53 62
271,0000193_01497_d_0000111,The black motorcycles are scattered throughout the scene.,native,400,400,21.6,1024,1,0.0,0,0.0,264.2,4 43 8 49
271,0000193_01497_d_0000111,The black motorcycles are scattered throughout the scene.,bicubic,400,400,21.6,1024,1,0.0,0,0.0,586.2,4 43 8 49
271,0000193_01497_d_0000111,The black motorcycles are scattered throughout the scene.,lanczos,400,400,21.6,1024,1,0.0,0,0.0,624.6,36 15 38 19
271,0000193_01497_d_0000111,The black motorcycles are scattered throughout the scene.,swin2sr,400,400,21.6,1024,1,0.0,0,1310.3,632.1,64 14 67 17
272,0000280_01201_d_0000618,The yellow vehicles travel on the main road.,native,400,400,76.5,1024,1,0.7273,1,0.0,304.6,43 41 59 61
272,0000280_01201_d_0000618,The yellow vehicles travel on the main road.,bicubic,400,400,76.5,1024,1,0.7273,1,0.0,644.6,42 41 59 61
272,0000280_01201_d_0000618,The yellow vehicles travel on the main road.,lanczos,400,400,76.5,1024,1,0.8,1,0.0,624.5,42 41 59 60
272,0000280_01201_d_0000618,The yellow vehicles travel on the main road.,swin2sr,400,400,76.5,1024,1,0.8,1,1313.6,633.3,42 41 59 60
273,0000249_02468_d_0000008,The white car is in the center of the road.,native,400,400,54.0,1024,1,0.8333,1,0.0,324.9,44 80 55 96
273,0000249_02468_d_0000008,The white car is in the center of the road.,bicubic,400,400,54.0,1024,1,0.9091,1,0.0,639.4,44 80 56 94
273,0000249_02468_d_0000008,The white car is in the center of the road.,lanczos,400,400,54.0,1024,1,0.9091,1,0.0,642.4,44 80 56 94
273,0000249_02468_d_0000008,The white car is in the center of the road.,swin2sr,400,400,54.0,1024,1,0.9091,1,1395.0,653.3,44 80 56 94
274,0000249_00001_d_0000001,The black cars travel along the road.,native,400,400,57.6,1024,1,0.8182,1,0.0,320.4,42 82 57 96
274,0000249_00001_d_0000001,The black cars travel along the road.,bicubic,400,400,57.6,1024,1,0.9,1,0.0,640.2,42 82 57 95
274,0000249_00001_d_0000001,The black cars travel along the road.,lanczos,400,400,57.6,1024,1,0.9,1,0.0,634.5,42 82 57 95
274,0000249_00001_d_0000001,The black cars travel along the road.,swin2sr,400,400,57.6,1024,1,0.9091,1,1313.4,636.7,42 81 57 96
275,0000356_04313_d_0000651,The blue cars are located on the right side of the intersection.,native,400,400,54.4,1024,1,0.0,0,0.0,302.8,41 62 59 72
275,0000356_04313_d_0000651,The blue cars are located on the right side of the intersection.,bicubic,400,400,54.4,1024,1,0.0,0,0.0,628.5,41 62 60 72
275,0000356_04313_d_0000651,The blue cars are located on the right side of the intersection.,lanczos,400,400,54.4,1024,1,0.0,0,0.0,628.6,41 62 59 71
275,0000356_04313_d_0000651,The blue cars are located on the right side of the intersection.,swin2sr,400,400,54.4,1024,1,0.0,0,1319.5,619.5,41 62 60 72
276,0000289_01601_d_0000819,The black cars park on the right side of the image.,native,400,400,81.6,1024,1,0.8333,1,0.0,305.6,39 42 60 52
276,0000289_01601_d_0000819,The black cars park on the right side of the image.,bicubic,400,400,81.6,1024,1,0.8333,1,0.0,624.9,40 42 61 52
276,0000289_01601_d_0000819,The black cars park on the right side of the image.,lanczos,400,400,81.6,1024,1,0.8333,1,0.0,630.3,40 42 61 52
276,0000289_01601_d_0000819,The black cars park on the right side of the image.,swin2sr,400,400,81.6,1024,1,0.625,1,1366.5,664.4,38 41 61 52
277,0000291_03401_d_0000885,The black cars park near the intersection.,native,400,400,136.0,1024,1,0.7,1,0.0,307.3,34 43 57 58
277,0000291_03401_d_0000885,The black cars park near the intersection.,bicubic,400,400,136.0,1024,1,1.0,1,0.0,654.6,34 42 66 58
277,0000291_03401_d_0000885,The black cars park near the intersection.,lanczos,400,400,136.0,1024,1,1.0,1,0.0,628.0,34 42 66 58
277,0000291_03401_d_0000885,The black cars park near the intersection.,swin2sr,400,400,136.0,1024,1,1.0,1,1317.3,638.6,34 42 66 57
278,0000199_01269_d_0000166,The white bus is traveling in the middle lane.,native,400,400,57.6,1024,1,0.7627,1,0.0,310.4,44 43 58 56
278,0000199_01269_d_0000166,The white bus is traveling in the middle lane.,bicubic,400,400,57.6,1024,1,0.7627,1,0.0,629.7,44 43 58 56
278,0000199_01269_d_0000166,The white bus is traveling in the middle lane.,lanczos,400,400,57.6,1024,1,0.7627,1,0.0,634.5,44 43 58 56
278,0000199_01269_d_0000166,The white bus is traveling in the middle lane.,swin2sr,400,400,57.6,1024,1,0.9,1,1362.6,663.5,43 43 58 56
279,0000293_03601_d_0000940,The white vans are on the right side of the road.,native,400,400,30.6,1024,1,1.0,1,0.0,316.7,45 46 54 54
279,0000293_03601_d_0000940,The white vans are on the right side of the road.,bicubic,400,400,30.6,1024,1,0.8,1,0.0,635.0,46 45 54 54
279,0000293_03601_d_0000940,The white vans are on the right side of the road.,lanczos,400,400,30.6,1024,1,0.8,1,0.0,655.9,46 45 53 54
279,0000293_03601_d_0000940,The white vans are on the right side of the road.,swin2sr,400,400,30.6,1024,1,0.8,1,1419.9,626.2,46 45 53 53
280,0000263_02401_d_0000179,The red cars park near the intersection.,native,400,400,45.9,1024,1,0.75,1,0.0,304.6,43 12 55 23
280,0000263_02401_d_0000179,The red cars park near the intersection.,bicubic,400,400,45.9,1024,1,0.75,1,0.0,624.9,43 11 55 23
280,0000263_02401_d_0000179,The red cars park near the intersection.,lanczos,400,400,45.9,1024,1,0.75,1,0.0,633.0,43 11 55 22
280,0000263_02401_d_0000179,The red cars park near the intersection.,swin2sr,400,400,45.9,1024,1,0.75,1,1306.9,629.1,43 12 55 23
281,0000249_03400_d_0000010,The white pedestrians walk near the bottom center of the image.,native,400,400,32.4,1024,1,1.0,1,0.0,304.1,48 88 51 96
281,0000249_03400_d_0000010,The white pedestrians walk near the bottom center of the image.,bicubic,400,400,32.4,1024,1,1.0,1,0.0,627.0,48 88 52 96
281,0000249_03400_d_0000010,The white pedestrians walk near the bottom center of the image.,lanczos,400,400,32.4,1024,1,1.0,1,0.0,636.1,48 88 52 96
281,0000249_03400_d_0000010,The white pedestrians walk near the bottom center of the image.,swin2sr,400,400,32.4,1024,1,1.0,1,1310.3,632.2,48 88 52 96
282,0000276_01401_d_0000514,The black vehicles on the road.,native,400,400,27.2,1024,1,0.5,1,0.0,304.6,46 47 51 53
282,0000276_01401_d_0000514,The black vehicles on the road.,bicubic,400,400,27.2,1024,1,0.6,1,0.0,631.9,45 46 52 54
282,0000276_01401_d_0000514,The black vehicles on the road.,lanczos,400,400,27.2,1024,1,0.6,1,0.0,628.5,45 46 52 54
282,0000276_01401_d_0000514,The black vehicles on the road.,swin2sr,400,400,27.2,1024,1,0.75,1,1328.8,626.7,45 46 52 53
283,0000360_07057_d_0000749,The pedestrians crossing at the crosswalk.,native,400,400,99.5,1024,1,0.6154,1,0.0,303.2,47 56 56 79
283,0000360_07057_d_0000749,The pedestrians crossing at the crosswalk.,bicubic,400,400,99.5,1024,1,0.5641,1,0.0,626.7,47 56 56 78
283,0000360_07057_d_0000749,The pedestrians crossing at the crosswalk.,lanczos,400,400,99.5,1024,1,0.5641,1,0.0,626.0,47 56 56 78
283,0000360_07057_d_0000749,The pedestrians crossing at the crosswalk.,swin2sr,400,400,99.5,1024,1,0.5641,1,1309.0,629.1,47 56 56 78
284,0000277_02401_d_0000551,The red vehicles near the pedestrian crossings.,native,400,400,30.6,1024,1,0.0,0,0.0,301.6,45 37 55 46
284,0000277_02401_d_0000551,The red vehicles near the pedestrian crossings.,bicubic,400,400,30.6,1024,1,0.0,0,0.0,651.6,43 36 54 45
284,0000277_02401_d_0000551,The red vehicles near the pedestrian crossings.,lanczos,400,400,30.6,1024,1,0.0,0,0.0,636.8,43 36 54 45
284,0000277_02401_d_0000551,The red vehicles near the pedestrian crossings.,swin2sr,400,400,30.6,1024,1,0.0,0,1332.4,639.9,43 36 54 46
285,0000303_03401_d_0000200,The green vehicles in the image.,native,400,400,76.5,1024,1,0.6667,1,0.0,303.2,47 40 56 60
285,0000303_03401_d_0000200,The green vehicles in the image.,bicubic,400,400,76.5,1024,1,0.625,1,0.0,635.9,47 41 56 61
285,0000303_03401_d_0000200,The green vehicles in the image.,lanczos,400,400,76.5,1024,1,0.6667,1,0.0,632.8,47 40 56 60
285,0000303_03401_d_0000200,The green vehicles in the image.,swin2sr,400,400,76.5,1024,1,0.6667,1,1333.9,633.6,47 41 56 60
286,0000287_00401_d_0000761,The white cars drive on the center lanes.,native,400,400,45.9,1024,1,1.0,1,0.0,307.6,44 44 56 56
286,0000287_00401_d_0000761,The white cars drive on the center lanes.,bicubic,400,400,45.9,1024,1,1.0,1,0.0,629.5,44 45 56 56
286,0000287_00401_d_0000761,The white cars drive on the center lanes.,lanczos,400,400,45.9,1024,1,1.0,1,0.0,628.3,44 45 56 56
286,0000287_00401_d_0000761,The white cars drive on the center lanes.,swin2sr,400,400,45.9,1024,1,1.0,1,1315.7,627.4,44 44 56 56
287,0000287_00201_d_0000760,The green vehicles in the image.,native,400,400,40.8,1024,1,0.25,1,0.0,299.0,45 49 56 56
287,0000287_00201_d_0000760,The green vehicles in the image.,bicubic,400,400,40.8,1024,1,0.5,1,0.0,630.5,45 48 55 55
287,0000287_00201_d_0000760,The green vehicles in the image.,lanczos,400,400,40.8,1024,1,0.5,1,0.0,634.7,45 48 55 55
287,0000287_00201_d_0000760,The green vehicles in the image.,swin2sr,400,400,40.8,1024,1,0.5,1,1316.9,634.8,45 48 55 55
288,0000277_00401_d_0000541,The red tricycle located near the center of the image.,native,400,400,40.8,1024,1,0.6667,1,0.0,303.8,47 37 55 44
288,0000277_00401_d_0000541,The red tricycle located near the center of the image.,bicubic,400,400,40.8,1024,1,1.0,1,0.0,632.6,46 37 55 44
288,0000277_00401_d_0000541,The red tricycle located near the center of the image.,lanczos,400,400,40.8,1024,1,1.0,1,0.0,627.8,46 37 55 44
288,0000277_00401_d_0000541,The red tricycle located near the center of the image.,swin2sr,400,400,40.8,1024,1,1.0,1,1327.4,618.0,46 37 55 44
289,0000213_02965_d_0000241,The green cars parked along the street.,native,400,400,45.9,1024,1,0.0,0,0.0,303.6,86 69 92 78
289,0000213_02965_d_0000241,The green cars parked along the street.,bicubic,400,400,45.9,1024,1,0.0,0,0.0,625.3,86 68 93 78
289,0000213_02965_d_0000241,The green cars parked along the street.,lanczos,400,400,45.9,1024,1,0.0,0,0.0,625.9,86 68 93 78
289,0000213_02965_d_0000241,The green cars parked along the street.,swin2sr,400,400,45.9,1024,1,0.0,0,1313.7,627.3,85 67 93 77
290,0000346_01961_d_0000356,The white vans near the center of the image.,native,400,400,40.8,1024,1,0.625,1,0.0,303.1,43 37 54 47
290,0000346_01961_d_0000356,The white vans near the center of the image.,bicubic,400,400,40.8,1024,1,0.625,1,0.0,622.7,43 37 54 47
290,0000346_01961_d_0000356,The white vans near the center of the image.,lanczos,400,400,40.8,1024,1,0.625,1,0.0,644.1,43 37 54 47
290,0000346_01961_d_0000356,The white vans near the center of the image.,swin2sr,400,400,40.8,1024,1,0.75,1,1316.3,634.0,43 37 54 46
291,0000293_03601_d_0000940,The green cars are scattered throughout the image.,native,400,400,108.8,1024,1,1.0,1,0.0,306.1,37 45 65 64
291,0000293_03601_d_0000940,The green cars are scattered throughout the image.,bicubic,400,400,108.8,1024,1,0.9,1,0.0,632.9,37 46 65 64
291,0000293_03601_d_0000940,The green cars are scattered throughout the image.,lanczos,400,400,108.8,1024,1,0.9,1,0.0,629.8,38 46 65 64
291,0000293_03601_d_0000940,The green cars are scattered throughout the image.,swin2sr,400,400,108.8,1024,1,1.0,1,1330.4,618.7,37 45 65 64
292,0000289_00401_d_0000813,The yellow cars in the image.,native,400,400,107.1,1024,1,1.0,1,0.0,321.6,40 74 59 100
292,0000289_00401_d_0000813,The yellow cars in the image.,bicubic,400,400,107.1,1024,1,1.0,1,0.0,647.8,40 74 59 100
292,0000289_00401_d_0000813,The yellow cars in the image.,lanczos,400,400,107.1,1024,1,1.0,1,0.0,647.8,40 74 59 100
292,0000289_00401_d_0000813,The yellow cars in the image.,swin2sr,400,400,107.1,1024,1,0.0,0,1310.8,625.7,42 36 61 66
293,0000360_05685_d_0000742,The white cars wait at the intersection.,native,400,400,136.0,1024,1,1.0,1,0.0,303.7,32 35 67 64
293,0000360_05685_d_0000742,The white cars wait at the intersection.,bicubic,400,400,136.0,1024,1,0.9091,1,0.0,623.3,31 35 67 64
293,0000360_05685_d_0000742,The white cars wait at the intersection.,lanczos,400,400,136.0,1024,1,0.9091,1,0.0,625.6,31 35 67 64
293,0000360_05685_d_0000742,The white cars wait at the intersection.,swin2sr,400,400,136.0,1024,1,1.0,1,1310.4,627.7,32 35 67 64
294,0000327_03401_d_0000728,The white vans parked near buildings.,native,400,400,122.4,1024,1,1.0,1,0.0,304.7,35 43 66 58
294,0000327_03401_d_0000728,The white vans parked near buildings.,bicubic,400,400,122.4,1024,1,1.0,1,0.0,627.5,35 43 66 58
294,0000327_03401_d_0000728,The white vans parked near buildings.,lanczos,400,400,122.4,1024,1,1.0,1,0.0,625.7,35 43 66 58
294,0000327_03401_d_0000728,The white vans parked near buildings.,swin2sr,400,400,122.4,1024,1,1.0,1,1336.0,619.1,35 43 66 57
295,0000360_05293_d_0000740,The white van is in the middle of the intersection.,native,400,400,221.9,1024,1,1.0,1,0.0,339.6,29 44 71 100
295,0000360_05293_d_0000740,The white van is in the middle of the intersection.,bicubic,400,400,221.9,1024,1,1.0,1,0.0,653.7,29 44 71 100
295,0000360_05293_d_0000740,The white van is in the middle of the intersection.,lanczos,400,400,221.9,1024,1,1.0,1,0.0,650.9,29 44 71 100
295,0000360_05293_d_0000740,The white van is in the middle of the intersection.,swin2sr,400,400,221.9,1024,1,1.0,1,1313.5,649.8,29 44 71 100
296,0000356_03725_d_0000648,The white cars navigating through the intersection.,native,400,400,81.6,1024,1,1.0,1,0.0,319.6,40 41 61 60
296,0000356_03725_d_0000648,The white cars navigating through the intersection.,bicubic,400,400,81.6,1024,1,0.8571,1,0.0,636.1,40 41 62 60
296,0000356_03725_d_0000648,The white cars navigating through the intersection.,lanczos,400,400,81.6,1024,1,0.8571,1,0.0,626.8,40 41 62 60
296,0000356_03725_d_0000648,The white cars navigating through the intersection.,swin2sr,400,400,81.6,1024,1,1.0,1,1300.1,650.1,40 41 61 59
297,0000291_04401_d_0000890,The black pedestrians crossing the street.,native,400,400,53.6,1024,1,0.0,0,0.0,313.9,48 42 56 56
297,0000291_04401_d_0000890,The black pedestrians crossing the street.,bicubic,400,400,53.6,1024,1,0.4375,1,0.0,653.3,54 42 59 56
297,0000291_04401_d_0000890,The black pedestrians crossing the street.,lanczos,400,400,53.6,1024,1,0.4375,1,0.0,629.8,54 41 59 56
297,0000291_04401_d_0000890,The black pedestrians crossing the street.,swin2sr,400,400,53.6,1024,1,0.5,1,1347.1,630.9,54 44 59 56
298,0000289_03801_d_0000830,The white cars park near the commercial buildings.,native,400,400,54.4,1024,1,0.0,0,0.0,307.3,10 51 34 60
298,0000289_03801_d_0000830,The white cars park near the commercial buildings.,bicubic,400,400,54.4,1024,1,0.0,0,0.0,636.3,10 50 34 60
298,0000289_03801_d_0000830,The white cars park near the commercial buildings.,lanczos,400,400,54.4,1024,1,0.0,0,0.0,633.2,10 50 34 59
298,0000289_03801_d_0000830,The white cars park near the commercial buildings.,swin2sr,400,400,54.4,1024,1,0.0,0,1339.6,635.7,10 45 29 52
299,0000308_04401_d_0000327,The red cars are in the middle of the image.,native,400,400,54.4,1024,1,1.0,1,0.0,306.5,44 43 58 57
299,0000308_04401_d_0000327,The red cars are in the middle of the image.,bicubic,400,400,54.4,1024,1,0.75,1,0.0,632.0,45 43 58 57
299,0000308_04401_d_0000327,The red cars are in the middle of the image.,lanczos,400,400,54.4,1024,1,0.75,1,0.0,631.5,45 43 58 57
299,0000308_04401_d_0000327,The red cars are in the middle of the image.,swin2sr,400,400,54.4,1024,1,0.75,1,1308.8,638.2,45 43 58 57
300,0000116_00819_d_0000084,The vans are parked on the left side of the road.,native,400,400,91.8,1024,1,0.7832,1,0.0,330.2,40 77 58 100
300,0000116_00819_d_0000084,The vans are parked on the left side of the road.,bicubic,400,400,91.8,1024,1,0.8264,1,0.0,636.4,40 74 58 98
300,0000116_00819_d_0000084,The vans are parked on the left side of the road.,lanczos,400,400,91.8,1024,1,0.9444,1,0.0,639.0,42 74 58 98
300,0000116_00819_d_0000084,The vans are parked on the left side of the road.,swin2sr,400,400,91.8,1024,1,0.9444,1,1324.2,635.0,42 74 58 98
301,0000327_01201_d_0000717,The black vans parked away from the buildings.,native,400,400,108.8,1024,1,0.8889,1,0.0,306.6,15 37 44 63
301,0000327_01201_d_0000717,The black vans parked away from the buildings.,bicubic,400,400,108.8,1024,1,0.8889,1,0.0,642.0,15 37 44 63
301,0000327_01201_d_0000717,The black vans parked away from the buildings.,lanczos,400,400,108.8,1024,1,0.8889,1,0.0,632.0,15 37 44 63
